,Date,Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Price,Discount,Weather Condition,Promotion,Competitor Pricing,Seasonality,Epidemic,Demand,Year,Month,Day,Weekday,Discounted Price
71598,2023-12-17,S005,P0019,Furniture,North,112,112,307,143.03,20,Cloudy,1,128.3,Winter,0,135,2023,12,17,Sunday,114.424
71599,2023-12-17,S005,P0020,Toys,North,164,102,95,32.3,0,Cloudy,0,30.09,Winter,0,93,2023,12,17,Sunday,32.3
71600,2023-12-18,S001,P0001,Electronics,North,194,127,235,71.38,5,Cloudy,0,78.85,Winter,0,109,2023,12,18,Monday,67.81099999999999
71601,2023-12-18,S001,P0002,Clothing,North,151,105,167,81.66,0,Cloudy,0,92.69,Winter,0,170,2023,12,18,Monday,81.66
71602,2023-12-18,S001,P0003,Clothing,North,866,160,0,55.19,25,Cloudy,1,54.99,Winter,0,176,2023,12,18,Monday,41.3925
71603,2023-12-18,S001,P0004,Electronics,North,341,124,345,136.43,0,Cloudy,0,119.45,Winter,0,155,2023,12,18,Monday,136.43
71604,2023-12-18,S001,P0005,Groceries,North,659,91,0,67.04,0,Cloudy,0,73.08,Winter,0,138,2023,12,18,Monday,67.04
71605,2023-12-18,S001,P0006,Toys,North,242,124,0,36.26,25,Cloudy,1,35.91,Winter,0,130,2023,12,18,Monday,27.195
71606,2023-12-18,S001,P0007,Groceries,North,659,75,0,23.61,10,Cloudy,0,26.63,Winter,0,115,2023,12,18,Monday,21.249
71607,2023-12-18,S001,P0008,Electronics,North,85,49,50,39.7,0,Cloudy,0,38.24,Winter,0,47,2023,12,18,Monday,39.7
71608,2023-12-18,S001,P0009,Clothing,North,139,139,121,91.24,10,Cloudy,1,104.1,Winter,0,136,2023,12,18,Monday,82.116
71609,2023-12-18,S001,P0010,Furniture,North,112,43,0,94.09,25,Cloudy,1,102.32,Winter,0,68,2023,12,18,Monday,70.5675
71610,2023-12-18,S001,P0011,Furniture,North,183,64,0,168.18,5,Cloudy,0,168.16,Winter,0,85,2023,12,18,Monday,159.771
71611,2023-12-18,S001,P0012,Groceries,North,252,175,0,92.18,10,Cloudy,0,111.46,Winter,0,170,2023,12,18,Monday,82.962
71612,2023-12-18,S001,P0013,Toys,North,137,85,84,31.94,5,Cloudy,0,31.1,Winter,0,83,2023,12,18,Monday,30.343
71613,2023-12-18,S001,P0014,Groceries,North,336,134,395,76.91,5,Cloudy,0,74.77,Winter,0,115,2023,12,18,Monday,73.0645
71614,2023-12-18,S001,P0015,Toys,North,126,73,118,16.22,5,Cloudy,0,18.64,Winter,0,114,2023,12,18,Monday,15.408999999999999
71615,2023-12-18,S001,P0016,Groceries,North,526,123,0,32.1,25,Cloudy,1,34.13,Winter,0,129,2023,12,18,Monday,24.075000000000003
71616,2023-12-18,S001,P0017,Toys,North,30,30,64,21.56,0,Cloudy,0,19.9,Winter,0,65,2023,12,18,Monday,21.56
71617,2023-12-18,S001,P0018,Groceries,North,177,62,0,53.42,10,Cloudy,0,46.9,Winter,0,76,2023,12,18,Monday,48.078
71618,2023-12-18,S001,P0019,Furniture,North,81,81,113,108.88,10,Cloudy,1,121.23,Winter,0,95,2023,12,18,Monday,97.992
71619,2023-12-18,S001,P0020,Furniture,North,275,56,0,98.74,15,Cloudy,1,105.54,Winter,0,67,2023,12,18,Monday,83.92899999999999
71620,2023-12-18,S002,P0001,Groceries,South,304,128,352,87.08,5,Sunny,0,101.52,Winter,0,138,2023,12,18,Monday,82.726
71621,2023-12-18,S002,P0002,Toys,South,146,127,313,37.93,5,Sunny,0,34.08,Winter,0,139,2023,12,18,Monday,36.0335
71622,2023-12-18,S002,P0003,Groceries,South,136,133,0,76.82,20,Sunny,1,82.11,Winter,0,154,2023,12,18,Monday,61.455999999999996
71623,2023-12-18,S002,P0004,Groceries,South,400,93,0,39.18,10,Sunny,0,34.07,Winter,0,92,2023,12,18,Monday,35.262
71624,2023-12-18,S002,P0005,Electronics,South,1075,136,0,100.23,5,Sunny,0,111.52,Winter,0,137,2023,12,18,Monday,95.2185
71625,2023-12-18,S002,P0006,Clothing,South,144,144,232,77.13,20,Sunny,1,76.14,Winter,0,214,2023,12,18,Monday,61.704
71626,2023-12-18,S002,P0007,Toys,South,158,158,613,34.13,5,Sunny,0,39.78,Winter,0,173,2023,12,18,Monday,32.423500000000004
71627,2023-12-18,S002,P0008,Groceries,South,178,142,0,24.84,10,Sunny,0,27.45,Winter,0,119,2023,12,18,Monday,22.356
71628,2023-12-18,S002,P0009,Groceries,South,159,155,339,61.53,25,Sunny,1,69.91,Winter,0,194,2023,12,18,Monday,46.1475
71629,2023-12-18,S002,P0010,Groceries,South,174,170,169,91.94,10,Sunny,1,102.95,Winter,0,143,2023,12,18,Monday,82.746
71630,2023-12-18,S002,P0011,Groceries,South,459,202,699,128.91,0,Sunny,0,146.78,Winter,0,205,2023,12,18,Monday,128.91
71631,2023-12-18,S002,P0012,Electronics,South,575,104,0,64.17,10,Sunny,0,69.2,Winter,0,106,2023,12,18,Monday,57.753
71632,2023-12-18,S002,P0013,Groceries,South,348,125,597,30.18,0,Sunny,0,34.06,Winter,0,207,2023,12,18,Monday,30.18
71633,2023-12-18,S002,P0014,Electronics,South,497,90,0,134.32,0,Sunny,0,132.2,Winter,0,102,2023,12,18,Monday,134.32
71634,2023-12-18,S002,P0015,Clothing,South,133,133,0,75.55,10,Sunny,0,80.85,Winter,0,162,2023,12,18,Monday,67.995
71635,2023-12-18,S002,P0016,Clothing,South,228,89,237,81.17,10,Sunny,1,89.85,Winter,0,101,2023,12,18,Monday,73.053
71636,2023-12-18,S002,P0017,Toys,South,192,59,0,21.94,0,Sunny,0,19.09,Winter,0,93,2023,12,18,Monday,21.94
71637,2023-12-18,S002,P0018,Clothing,South,74,74,93,26.2,0,Sunny,0,31.24,Winter,0,78,2023,12,18,Monday,26.2
71638,2023-12-18,S002,P0019,Clothing,South,786,106,0,88.83,15,Sunny,1,96.41,Winter,0,153,2023,12,18,Monday,75.5055
71639,2023-12-18,S002,P0020,Furniture,South,208,93,393,124.13,20,Sunny,1,136.0,Winter,0,129,2023,12,18,Monday,99.304
71640,2023-12-18,S003,P0001,Toys,East,157,64,112,14.49,10,Sunny,0,13.12,Winter,0,68,2023,12,18,Monday,13.041
71641,2023-12-18,S003,P0002,Groceries,East,565,199,453,68.64,5,Sunny,0,76.2,Winter,0,184,2023,12,18,Monday,65.208
71642,2023-12-18,S003,P0003,Electronics,East,210,125,143,98.54,10,Sunny,1,84.3,Winter,0,144,2023,12,18,Monday,88.686
71643,2023-12-18,S003,P0004,Groceries,East,526,112,0,25.64,0,Sunny,0,25.16,Winter,0,114,2023,12,18,Monday,25.64
71644,2023-12-18,S003,P0005,Toys,East,207,47,0,20.61,5,Sunny,0,17.93,Winter,0,68,2023,12,18,Monday,19.5795
71645,2023-12-18,S003,P0006,Toys,East,181,110,0,32.9,20,Sunny,1,31.18,Winter,0,94,2023,12,18,Monday,26.32
71646,2023-12-18,S003,P0007,Groceries,East,495,107,0,18.61,5,Sunny,0,16.67,Winter,0,141,2023,12,18,Monday,17.679499999999997
71647,2023-12-18,S003,P0008,Clothing,East,356,83,0,126.02,0,Sunny,0,116.88,Winter,0,106,2023,12,18,Monday,126.02
71648,2023-12-18,S003,P0009,Groceries,East,161,122,178,47.93,25,Sunny,1,55.88,Winter,0,152,2023,12,18,Monday,35.9475
71649,2023-12-18,S003,P0010,Groceries,East,130,76,110,31.58,20,Sunny,1,36.91,Winter,0,100,2023,12,18,Monday,25.264
71650,2023-12-18,S003,P0011,Electronics,East,214,133,248,127.36,10,Sunny,0,112.8,Winter,0,121,2023,12,18,Monday,114.624
71651,2023-12-18,S003,P0012,Furniture,East,180,44,0,82.74,10,Sunny,0,98.19,Winter,0,55,2023,12,18,Monday,74.466
71652,2023-12-18,S003,P0013,Groceries,East,525,108,0,74.7,5,Sunny,0,71.96,Winter,0,106,2023,12,18,Monday,70.965
71653,2023-12-18,S003,P0014,Groceries,East,186,113,0,90.61,5,Sunny,0,105.96,Winter,0,99,2023,12,18,Monday,86.0795
71654,2023-12-18,S003,P0015,Groceries,East,1,1,0,106.6,5,Sunny,0,102.9,Winter,0,124,2023,12,18,Monday,101.27
71655,2023-12-18,S003,P0016,Electronics,East,87,87,477,128.01,10,Sunny,1,148.94,Winter,0,221,2023,12,18,Monday,115.20899999999999
71656,2023-12-18,S003,P0017,Furniture,East,246,56,0,118.5,5,Sunny,0,135.24,Winter,0,82,2023,12,18,Monday,112.57499999999999
71657,2023-12-18,S003,P0018,Furniture,East,329,78,442,153.92,5,Sunny,0,150.11,Winter,0,114,2023,12,18,Monday,146.224
71658,2023-12-18,S003,P0019,Groceries,East,149,18,0,34.3,20,Sunny,1,29.86,Winter,0,19,2023,12,18,Monday,27.439999999999998
71659,2023-12-18,S003,P0020,Clothing,East,666,255,1284,92.91,25,Sunny,1,110.32,Winter,0,295,2023,12,18,Monday,69.6825
71660,2023-12-18,S004,P0001,Groceries,West,232,98,0,10.94,10,Snowy,0,9.71,Winter,0,110,2023,12,18,Monday,9.846
71661,2023-12-18,S004,P0002,Groceries,West,63,47,0,15.04,10,Snowy,0,17.04,Winter,0,44,2023,12,18,Monday,13.536
71662,2023-12-18,S004,P0003,Furniture,West,574,53,0,117.77,15,Snowy,1,129.45,Winter,0,72,2023,12,18,Monday,100.10449999999999
71663,2023-12-18,S004,P0004,Groceries,West,285,147,0,56.37,10,Snowy,0,53.84,Winter,0,130,2023,12,18,Monday,50.733
71664,2023-12-18,S004,P0005,Clothing,West,235,127,0,76.88,5,Snowy,0,65.92,Winter,0,111,2023,12,18,Monday,73.03599999999999
71665,2023-12-18,S004,P0006,Groceries,West,292,78,0,33.69,10,Snowy,1,38.72,Winter,0,105,2023,12,18,Monday,30.320999999999998
71666,2023-12-18,S004,P0007,Groceries,West,451,98,0,34.06,0,Snowy,0,39.15,Winter,0,154,2023,12,18,Monday,34.06
71667,2023-12-18,S004,P0008,Furniture,West,129,97,79,105.12,5,Snowy,0,95.19,Winter,0,93,2023,12,18,Monday,99.864
71668,2023-12-18,S004,P0009,Clothing,West,320,102,0,115.51,10,Snowy,1,105.96,Winter,0,112,2023,12,18,Monday,103.959
71669,2023-12-18,S004,P0010,Groceries,West,345,186,0,28.48,15,Snowy,1,25.17,Winter,0,167,2023,12,18,Monday,24.208
71670,2023-12-18,S004,P0011,Clothing,West,133,99,0,54.1,10,Snowy,0,49.62,Winter,0,82,2023,12,18,Monday,48.690000000000005
71671,2023-12-18,S004,P0012,Electronics,West,152,110,0,109.8,5,Snowy,0,127.5,Winter,0,96,2023,12,18,Monday,104.30999999999999
71672,2023-12-18,S004,P0013,Groceries,West,756,155,0,22.81,0,Snowy,0,25.43,Winter,0,131,2023,12,18,Monday,22.81
71673,2023-12-18,S004,P0014,Furniture,West,343,47,0,144.44,10,Snowy,0,138.57,Winter,0,49,2023,12,18,Monday,129.996
71674,2023-12-18,S004,P0015,Furniture,West,323,64,223,100.6,5,Snowy,0,99.75,Winter,0,85,2023,12,18,Monday,95.57
71675,2023-12-18,S004,P0016,Furniture,West,249,54,204,89.04,25,Snowy,1,97.16,Winter,0,76,2023,12,18,Monday,66.78
71676,2023-12-18,S004,P0017,Clothing,West,154,79,64,81.64,10,Snowy,0,96.41,Winter,0,75,2023,12,18,Monday,73.476
71677,2023-12-18,S004,P0018,Furniture,West,145,68,75,168.05,0,Snowy,0,190.76,Winter,0,86,2023,12,18,Monday,168.05
71678,2023-12-18,S004,P0019,Clothing,West,215,115,0,60.39,10,Snowy,1,58.05,Winter,0,114,2023,12,18,Monday,54.351
71679,2023-12-18,S004,P0020,Furniture,West,187,101,206,126.88,15,Snowy,1,117.03,Winter,0,97,2023,12,18,Monday,107.848
71680,2023-12-18,S005,P0001,Groceries,North,354,100,0,11.88,5,Cloudy,0,10.63,Winter,0,94,2023,12,18,Monday,11.286
71681,2023-12-18,S005,P0002,Electronics,North,119,119,0,41.71,10,Cloudy,0,44.69,Winter,0,130,2023,12,18,Monday,37.539
71682,2023-12-18,S005,P0003,Toys,North,146,91,174,30.27,20,Cloudy,1,29.9,Winter,0,151,2023,12,18,Monday,24.216
71683,2023-12-18,S005,P0004,Groceries,North,168,69,90,8.4,0,Cloudy,0,7.22,Winter,0,109,2023,12,18,Monday,8.4
71684,2023-12-18,S005,P0005,Groceries,North,277,112,0,14.72,10,Cloudy,0,17.13,Winter,0,98,2023,12,18,Monday,13.248000000000001
71685,2023-12-18,S005,P0006,Groceries,North,535,87,0,57.71,15,Cloudy,1,55.2,Winter,0,123,2023,12,18,Monday,49.0535
71686,2023-12-18,S005,P0007,Groceries,North,249,104,373,102.25,5,Cloudy,0,90.59,Winter,0,172,2023,12,18,Monday,97.13749999999999
71687,2023-12-18,S005,P0008,Groceries,North,122,122,161,79.89,0,Cloudy,0,84.56,Winter,0,180,2023,12,18,Monday,79.89
71688,2023-12-18,S005,P0009,Groceries,North,799,201,673,132.36,15,Cloudy,1,127.88,Winter,0,262,2023,12,18,Monday,112.50600000000001
71689,2023-12-18,S005,P0010,Groceries,North,791,109,0,48.78,20,Cloudy,1,52.18,Winter,0,104,2023,12,18,Monday,39.024
71690,2023-12-18,S005,P0011,Electronics,North,533,77,0,73.89,10,Cloudy,0,81.59,Winter,0,101,2023,12,18,Monday,66.501
71691,2023-12-18,S005,P0012,Furniture,North,668,71,0,127.86,5,Cloudy,0,146.85,Winter,0,86,2023,12,18,Monday,121.467
71692,2023-12-18,S005,P0013,Groceries,North,182,148,0,79.16,5,Cloudy,0,85.86,Winter,0,134,2023,12,18,Monday,75.202
71693,2023-12-18,S005,P0014,Furniture,North,649,35,0,162.79,0,Cloudy,0,157.27,Winter,0,56,2023,12,18,Monday,162.79
71694,2023-12-18,S005,P0015,Groceries,North,201,112,177,47.77,10,Cloudy,0,43.54,Winter,0,100,2023,12,18,Monday,42.993
71695,2023-12-18,S005,P0016,Toys,North,588,125,0,29.88,20,Cloudy,1,33.84,Winter,0,115,2023,12,18,Monday,23.904
71696,2023-12-18,S005,P0017,Toys,North,94,81,69,33.6,10,Cloudy,0,28.58,Winter,0,78,2023,12,18,Monday,30.240000000000002
71697,2023-12-18,S005,P0018,Clothing,North,95,61,90,20.48,0,Cloudy,0,24.48,Winter,0,77,2023,12,18,Monday,20.48
71698,2023-12-18,S005,P0019,Furniture,North,198,81,0,129.51,15,Cloudy,1,114.05,Winter,0,85,2023,12,18,Monday,110.08349999999999
71699,2023-12-18,S005,P0020,Toys,North,157,133,159,33.58,10,Cloudy,1,37.2,Winter,0,157,2023,12,18,Monday,30.221999999999998
71700,2023-12-19,S001,P0001,Electronics,North,67,67,268,69.63,10,Sunny,0,77.3,Winter,0,118,2023,12,19,Tuesday,62.666999999999994
71701,2023-12-19,S001,P0002,Clothing,North,213,145,0,77.44,0,Sunny,0,72.0,Winter,0,133,2023,12,19,Tuesday,77.44
71702,2023-12-19,S001,P0003,Clothing,North,706,118,0,58.01,10,Sunny,1,55.78,Winter,0,129,2023,12,19,Tuesday,52.208999999999996
71703,2023-12-19,S001,P0004,Electronics,North,217,104,0,113.45,0,Sunny,0,134.96,Winter,0,110,2023,12,19,Tuesday,113.45
71704,2023-12-19,S001,P0005,Groceries,North,568,146,670,63.69,15,Sunny,1,59.27,Winter,0,159,2023,12,19,Tuesday,54.1365
71705,2023-12-19,S001,P0006,Toys,North,118,96,0,39.51,0,Sunny,0,42.96,Winter,0,84,2023,12,19,Tuesday,39.51
71706,2023-12-19,S001,P0007,Groceries,North,584,292,0,35.38,10,Sunny,1,31.2,Winter,0,250,2023,12,19,Tuesday,31.842000000000002
71707,2023-12-19,S001,P0008,Electronics,North,86,72,85,44.04,5,Sunny,0,40.98,Winter,0,89,2023,12,19,Tuesday,41.837999999999994
71708,2023-12-19,S001,P0009,Clothing,North,121,121,218,118.39,5,Sunny,0,140.94,Winter,0,214,2023,12,19,Tuesday,112.4705
71709,2023-12-19,S001,P0010,Furniture,North,600,64,0,126.34,5,Sunny,0,146.5,Winter,0,85,2023,12,19,Tuesday,120.023
71710,2023-12-19,S001,P0011,Furniture,North,316,84,0,163.51,10,Sunny,1,139.14,Winter,0,92,2023,12,19,Tuesday,147.159
71711,2023-12-19,S001,P0012,Groceries,North,440,208,573,108.5,15,Sunny,1,97.12,Winter,0,239,2023,12,19,Tuesday,92.225
71712,2023-12-19,S001,P0013,Toys,North,136,131,120,36.64,5,Sunny,0,42.79,Winter,0,143,2023,12,19,Tuesday,34.808
71713,2023-12-19,S001,P0014,Groceries,North,202,105,0,80.71,5,Sunny,0,91.44,Winter,0,148,2023,12,19,Tuesday,76.6745
71714,2023-12-19,S001,P0015,Toys,North,171,115,132,18.06,5,Sunny,0,20.96,Winter,0,150,2023,12,19,Tuesday,17.156999999999996
71715,2023-12-19,S001,P0016,Groceries,North,403,122,0,38.3,5,Sunny,0,42.29,Winter,0,110,2023,12,19,Tuesday,36.385
71716,2023-12-19,S001,P0017,Toys,North,64,64,141,23.49,10,Sunny,0,20.91,Winter,0,122,2023,12,19,Tuesday,21.141
71717,2023-12-19,S001,P0018,Groceries,North,115,115,118,60.76,15,Sunny,1,53.24,Winter,0,134,2023,12,19,Tuesday,51.645999999999994
71718,2023-12-19,S001,P0019,Furniture,North,113,96,90,132.96,0,Sunny,0,119.53,Winter,0,108,2023,12,19,Tuesday,132.96
71719,2023-12-19,S001,P0020,Furniture,North,219,105,0,128.5,5,Sunny,0,123.16,Winter,0,96,2023,12,19,Tuesday,122.07499999999999
71720,2023-12-19,S002,P0001,Groceries,South,176,51,0,76.61,0,Cloudy,0,69.18,Winter,0,67,2023,12,19,Tuesday,76.61
71721,2023-12-19,S002,P0002,Toys,South,226,106,0,33.55,5,Cloudy,0,37.09,Winter,0,115,2023,12,19,Tuesday,31.872499999999995
71722,2023-12-19,S002,P0003,Groceries,South,492,113,0,76.83,15,Cloudy,1,65.48,Winter,0,116,2023,12,19,Tuesday,65.3055
71723,2023-12-19,S002,P0004,Groceries,South,307,58,0,37.97,0,Cloudy,0,37.26,Winter,0,54,2023,12,19,Tuesday,37.97
71724,2023-12-19,S002,P0005,Electronics,South,939,80,0,79.44,20,Cloudy,1,77.37,Winter,0,101,2023,12,19,Tuesday,63.552
71725,2023-12-19,S002,P0006,Clothing,South,232,93,0,75.1,0,Cloudy,0,74.28,Winter,0,121,2023,12,19,Tuesday,75.1
71726,2023-12-19,S002,P0007,Toys,South,371,57,0,21.03,25,Cloudy,1,18.03,Winter,0,75,2023,12,19,Tuesday,15.7725
71727,2023-12-19,S002,P0008,Groceries,South,36,36,87,22.49,5,Cloudy,0,24.08,Winter,0,73,2023,12,19,Tuesday,21.365499999999997
71728,2023-12-19,S002,P0009,Groceries,South,290,51,0,53.27,10,Cloudy,0,58.04,Winter,0,83,2023,12,19,Tuesday,47.943000000000005
71729,2023-12-19,S002,P0010,Groceries,South,173,173,137,102.27,5,Cloudy,0,109.56,Winter,0,162,2023,12,19,Tuesday,97.1565
71730,2023-12-19,S002,P0011,Groceries,South,257,116,0,94.93,10,Cloudy,1,114.47,Winter,0,130,2023,12,19,Tuesday,85.43700000000001
71731,2023-12-19,S002,P0012,Electronics,South,471,123,539,62.52,20,Cloudy,1,55.11,Winter,0,119,2023,12,19,Tuesday,50.016000000000005
71732,2023-12-19,S002,P0013,Groceries,South,223,116,0,22.93,10,Cloudy,0,21.9,Winter,0,125,2023,12,19,Tuesday,20.637
71733,2023-12-19,S002,P0014,Electronics,South,407,136,539,126.52,10,Cloudy,0,147.33,Winter,0,133,2023,12,19,Tuesday,113.868
71734,2023-12-19,S002,P0015,Clothing,South,0,0,0,68.03,0,Cloudy,0,67.79,Winter,0,78,2023,12,19,Tuesday,68.03
71735,2023-12-19,S002,P0016,Clothing,South,139,71,0,90.47,5,Cloudy,0,105.36,Winter,0,118,2023,12,19,Tuesday,85.9465
71736,2023-12-19,S002,P0017,Toys,South,133,42,0,18.25,5,Cloudy,0,16.25,Winter,0,56,2023,12,19,Tuesday,17.3375
71737,2023-12-19,S002,P0018,Clothing,South,93,81,118,26.95,10,Cloudy,1,23.04,Winter,0,102,2023,12,19,Tuesday,24.255
71738,2023-12-19,S002,P0019,Clothing,South,680,49,0,79.0,10,Cloudy,0,70.14,Winter,0,81,2023,12,19,Tuesday,71.10000000000001
71739,2023-12-19,S002,P0020,Furniture,South,115,34,0,116.82,5,Cloudy,0,116.09,Winter,0,47,2023,12,19,Tuesday,110.97899999999998
71740,2023-12-19,S003,P0001,Toys,East,93,78,259,16.91,5,Snowy,0,20.22,Winter,0,112,2023,12,19,Tuesday,16.0645
71741,2023-12-19,S003,P0002,Groceries,East,366,90,0,61.07,0,Snowy,0,56.16,Winter,0,107,2023,12,19,Tuesday,61.07
71742,2023-12-19,S003,P0003,Electronics,East,228,126,0,91.73,10,Snowy,1,89.41,Winter,0,119,2023,12,19,Tuesday,82.557
71743,2023-12-19,S003,P0004,Groceries,East,414,159,508,25.59,5,Snowy,0,26.98,Winter,0,148,2023,12,19,Tuesday,24.310499999999998
71744,2023-12-19,S003,P0005,Toys,East,657,69,0,19.07,20,Snowy,1,20.51,Winter,0,110,2023,12,19,Tuesday,15.256
71745,2023-12-19,S003,P0006,Toys,East,71,60,53,33.95,0,Snowy,0,38.56,Winter,0,55,2023,12,19,Tuesday,33.95
71746,2023-12-19,S003,P0007,Groceries,East,1052,58,0,11.08,20,Snowy,1,13.08,Winter,0,53,2023,12,19,Tuesday,8.864
71747,2023-12-19,S003,P0008,Clothing,East,273,102,322,124.51,5,Snowy,0,148.19,Winter,0,135,2023,12,19,Tuesday,118.2845
71748,2023-12-19,S003,P0009,Groceries,East,217,121,0,52.87,5,Snowy,0,57.35,Winter,0,106,2023,12,19,Tuesday,50.226499999999994
71749,2023-12-19,S003,P0010,Groceries,East,164,29,0,33.01,0,Snowy,0,30.38,Winter,0,38,2023,12,19,Tuesday,33.01
71750,2023-12-19,S003,P0011,Electronics,East,81,81,0,115.17,15,Snowy,1,122.69,Winter,0,124,2023,12,19,Tuesday,97.8945
71751,2023-12-19,S003,P0012,Furniture,East,366,83,0,80.37,20,Snowy,1,86.35,Winter,0,79,2023,12,19,Tuesday,64.296
71752,2023-12-19,S003,P0013,Groceries,East,417,83,522,69.44,10,Snowy,0,77.23,Winter,0,116,2023,12,19,Tuesday,62.496
71753,2023-12-19,S003,P0014,Groceries,East,578,192,0,111.0,10,Snowy,0,100.21,Winter,0,168,2023,12,19,Tuesday,99.9
71754,2023-12-19,S003,P0015,Groceries,East,0,0,0,101.16,0,Snowy,0,88.17,Winter,0,92,2023,12,19,Tuesday,101.16
71755,2023-12-19,S003,P0016,Electronics,East,203,78,0,94.96,0,Snowy,0,85.4,Winter,0,65,2023,12,19,Tuesday,94.96
71756,2023-12-19,S003,P0017,Furniture,East,543,49,0,109.1,5,Snowy,0,131.6,Winter,0,59,2023,12,19,Tuesday,103.645
71757,2023-12-19,S003,P0018,Furniture,East,251,79,0,125.46,20,Snowy,1,134.9,Winter,0,120,2023,12,19,Tuesday,100.368
71758,2023-12-19,S003,P0019,Groceries,East,131,62,92,54.22,0,Snowy,0,59.72,Winter,0,93,2023,12,19,Tuesday,54.22
71759,2023-12-19,S003,P0020,Clothing,East,411,128,0,75.97,10,Snowy,0,69.96,Winter,0,119,2023,12,19,Tuesday,68.373
71760,2023-12-19,S004,P0001,Groceries,West,1017,152,0,12.79,5,Sunny,0,11.14,Winter,0,144,2023,12,19,Tuesday,12.1505
71761,2023-12-19,S004,P0002,Groceries,West,253,226,382,28.24,0,Sunny,0,27.84,Winter,0,195,2023,12,19,Tuesday,28.24
71762,2023-12-19,S004,P0003,Furniture,West,521,123,458,138.94,20,Sunny,1,150.98,Winter,0,142,2023,12,19,Tuesday,111.152
71763,2023-12-19,S004,P0004,Groceries,West,580,70,0,51.77,5,Sunny,0,56.07,Winter,0,102,2023,12,19,Tuesday,49.1815
71764,2023-12-19,S004,P0005,Clothing,West,108,108,177,67.88,25,Sunny,1,75.0,Winter,0,167,2023,12,19,Tuesday,50.91
71765,2023-12-19,S004,P0006,Groceries,West,214,90,307,40.24,5,Sunny,0,34.62,Winter,0,128,2023,12,19,Tuesday,38.228
71766,2023-12-19,S004,P0007,Groceries,West,353,128,0,26.28,20,Sunny,1,24.18,Winter,0,124,2023,12,19,Tuesday,21.024
71767,2023-12-19,S004,P0008,Furniture,West,111,111,116,111.9,5,Sunny,0,96.12,Winter,0,112,2023,12,19,Tuesday,106.305
71768,2023-12-19,S004,P0009,Clothing,West,218,95,0,128.63,0,Sunny,0,121.49,Winter,0,113,2023,12,19,Tuesday,128.63
71769,2023-12-19,S004,P0010,Groceries,West,159,68,0,24.54,0,Sunny,0,26.05,Winter,0,82,2023,12,19,Tuesday,24.54
71770,2023-12-19,S004,P0011,Clothing,West,34,34,605,60.36,10,Sunny,1,67.12,Winter,0,133,2023,12,19,Tuesday,54.324
71771,2023-12-19,S004,P0012,Electronics,West,42,42,158,117.35,15,Sunny,1,105.5,Winter,0,137,2023,12,19,Tuesday,99.74749999999999
71772,2023-12-19,S004,P0013,Groceries,West,601,53,0,17.2,10,Sunny,0,20.06,Winter,0,77,2023,12,19,Tuesday,15.48
71773,2023-12-19,S004,P0014,Furniture,West,296,51,0,162.78,0,Sunny,0,141.52,Winter,0,53,2023,12,19,Tuesday,162.78
71774,2023-12-19,S004,P0015,Furniture,West,259,72,0,95.29,10,Sunny,0,102.89,Winter,0,100,2023,12,19,Tuesday,85.76100000000001
71775,2023-12-19,S004,P0016,Furniture,West,195,48,0,99.99,10,Sunny,0,106.43,Winter,0,58,2023,12,19,Tuesday,89.991
71776,2023-12-19,S004,P0017,Clothing,West,139,106,129,109.97,5,Sunny,0,96.71,Winter,0,134,2023,12,19,Tuesday,104.47149999999999
71777,2023-12-19,S004,P0018,Furniture,West,152,21,0,120.12,10,Sunny,1,131.66,Winter,0,26,2023,12,19,Tuesday,108.108
71778,2023-12-19,S004,P0019,Clothing,West,100,70,102,55.92,5,Sunny,0,64.6,Winter,0,90,2023,12,19,Tuesday,53.124
71779,2023-12-19,S004,P0020,Furniture,West,86,69,0,133.25,0,Sunny,0,131.85,Winter,0,65,2023,12,19,Tuesday,133.25
71780,2023-12-19,S005,P0001,Groceries,North,254,68,0,10.43,0,Sunny,0,12.52,Winter,0,58,2023,12,19,Tuesday,10.43
71781,2023-12-19,S005,P0002,Electronics,North,454,73,0,43.25,0,Sunny,0,39.97,Winter,0,92,2023,12,19,Tuesday,43.25
71782,2023-12-19,S005,P0003,Toys,North,229,67,0,22.02,25,Sunny,1,19.01,Winter,0,72,2023,12,19,Tuesday,16.515
71783,2023-12-19,S005,P0004,Groceries,North,189,132,144,8.62,0,Sunny,0,9.89,Winter,0,134,2023,12,19,Tuesday,8.62
71784,2023-12-19,S005,P0005,Groceries,North,165,122,235,13.54,20,Sunny,1,16.26,Winter,0,109,2023,12,19,Tuesday,10.832
71785,2023-12-19,S005,P0006,Groceries,North,448,86,0,53.41,10,Sunny,0,58.69,Winter,0,97,2023,12,19,Tuesday,48.068999999999996
71786,2023-12-19,S005,P0007,Groceries,North,145,98,0,70.98,25,Sunny,1,75.76,Winter,0,144,2023,12,19,Tuesday,53.235
71787,2023-12-19,S005,P0008,Groceries,North,161,119,134,71.33,0,Sunny,0,76.09,Winter,0,139,2023,12,19,Tuesday,71.33
71788,2023-12-19,S005,P0009,Groceries,North,598,97,0,118.73,0,Sunny,0,118.59,Winter,0,151,2023,12,19,Tuesday,118.73
71789,2023-12-19,S005,P0010,Groceries,North,682,133,0,75.7,0,Sunny,0,84.1,Winter,0,179,2023,12,19,Tuesday,75.7
